Day,Sales (USD),Unique Sellers,Unique Buyers,Total Txns,Avg Sale (USD),Wash (USD),Wash Txn,Trade Profit,Supply,Eth price (USD),Total eth vol,Eth change per,Bitcoin price ,Total bitcoin vol ,Bitcoin change per,Gas Price 
"November 02, 2021","$78,802,490.85","79,655","87,239","241,156",$326.77,"$1,615,331.27",331,"$3,663,463.09","5,541,330","4,586.06",630.26K,6.14%,"63,221.70",65.26K,3.79%,184006933473
"November 03, 2021","$88,530,451.08","74,128","87,060","265,353",$333.63,"$316,910.89",150,"$2,929,142.47","5,563,869","4,602.21",634.68K,0.35%,"62,918.50",61.05K,-0.48%,170817312612
"November 04, 2021","$103,268,221.11","105,575","109,065","354,902",$290.98,"$954,981.26",307,"$6,198,951.73","5,584,793","4,535.11",495.86K,-1.46%,"61,412.60",49.91K,-2.39%,153495227020
"November 05, 2021","$97,111,442.42","110,174","117,150","314,743",$308.54,"$1,517,784.22",428,"$4,714,533.99","5,700,432","4,475.00",409.75K,-1.33%,"60,974.30",44.46K,-0.71%,141359554777
"November 06, 2021","$94,104,226.56","91,902","97,291","261,823",$359.42,"$1,148,965.38",436,"$4,369,468.32","5,726,353","4,517.36",442.60K,0.95%,"61,483.90",34.89K,0.84%,118059207900
"November 07, 2021","$98,958,326.41","80,995","93,723","251,706",$393.15,"$1,465,499.18",454,"$3,176,401.29","5,797,933","4,612.06",337.81K,2.10%,"63,273.20",34.34K,2.91%,104335277598
"November 08, 2021","$104,618,871.50","76,937","89,237","258,234",$405.13,"$1,366,197.53",445,"$4,667,310.97","5,854,619","4,808.38",673.21K,4.26%,"67,527.90",81.08K,6.72%,133382892833
"November 09, 2021","$88,361,314.18","72,888","88,058","238,517",$370.46,"$1,943,323.06",291,"$4,862,778.76","5,830,866","4,731.83",437.41K,-1.59%,"66,904.40",66.13K,-0.92%,181380119178
"November 10, 2021","$92,207,084.78","85,173","91,681","254,532",$362.26,"$2,804,776.37",275,"$3,121,412.32","5,899,281","4,634.03",761.90K,-2.07%,"64,932.60",96.21K,-2.95%,173899759514
"November 11, 2021","$92,029,262.57","82,537","100,647","267,304",$344.29,"$1,239,213.78",265,"$3,973,793.52","5,943,193","4,720.87",418.61K,1.87%,"64,806.70",50.37K,-0.19%,167059976680
"November 12, 2021","$88,581,510.80","78,215","88,319","263,315",$336.41,"$4,520,365.42",259,"$6,307,626.66","5,981,483","4,667.31",634.59K,-1.13%,"64,134.50",63.27K,-1.04%,154765662719
"November 13, 2021","$146,939,195.95","82,213","97,715","284,257",$516.92,"$1,886,808.81",316,"$17,074,924.39","6,044,312","4,644.61",290.27K,-0.49%,"64,398.60",30.34K,0.41%,136558244852
"November 14, 2021","$154,603,778.11","77,478","85,759","243,276",$635.51,"$2,840,420.50",375,"$18,785,185.95","6,085,571","4,625.59",340.96K,-0.41%,"65,508.20",33.98K,1.72%,118460320428
"November 15, 2021","$135,865,055.03","77,788","86,577","245,143",$554.23,"$2,703,903.57",639,"$13,502,574.16","6,066,681","4,562.98",495.96K,-1.35%,"63,597.90",53.53K,-2.92%,159570192767
"November 16, 2021","$134,882,164.24","79,233","88,706","249,360",$540.91,"$3,450,450.88",661,"$17,744,955.24","6,159,542","4,208.16",1.12M,-7.78%,"60,089.10",115.36K,-5.52%,150734124893
"November 17, 2021","$158,328,689.76","84,658","94,482","304,134",$520.59,"$1,830,610.54","1,397","$21,631,603.34","6,156,235","4,290.88",664.94K,1.97%,"60,367.80",73.93K,0.46%,137441876620
"November 18, 2021","$120,259,890.93","100,752","115,452","319,482",$376.42,"$856,924.85",364,"$11,599,737.29","6,229,776","4,001.87",792.38K,-6.74%,"56,955.30",100.37K,-5.65%,149599507821
"November 19, 2021","$113,003,588.84","92,247","97,795","311,511",$362.76,"$3,642,262.44",496,"$9,073,315.77","6,261,235","4,295.43",571.96K,7.34%,"58,083.40",74.44K,1.98%,127112478419
"November 20, 2021","$106,299,561.20","92,310","91,703","272,757",$389.72,"$1,740,743.05",531,"$9,170,921.61","6,308,573","4,408.85",462.99K,2.64%,"59,717.60",44.53K,2.81%,109743832286
"November 21, 2021","$121,261,811.35","81,977","93,175","263,178",$460.76,"$1,904,968.69",511,"$12,768,453.73","6,371,662","4,268.08",446.23K,-3.19%,"58,714.30",40.98K,-1.68%,112071573983
"November 22, 2021","$131,765,443.54","91,573","97,495","296,696",$444.11,"$4,818,277.91",543,"$8,802,627.51","6,381,896","4,086.95",717.08K,-4.24%,"56,308.80",76.45K,-4.10%,151882787720
"November 23, 2021","$91,899,877.25","85,474","90,693","297,015",$309.41,"$1,337,057.00",348,"$4,786,942.96","6,405,797","4,340.23",684.35K,6.20%,"57,573.20",72.48K,2.25%,140451271612
"November 24, 2021","$105,456,198.35","96,528","95,596","302,669",$348.42,"$886,761.02",399,"$4,514,833.53","6,476,323","4,273.54",595.96K,-1.54%,"57,171.70",56.68K,-0.70%,136329342104
"November 25, 2021","$89,755,360.63","78,655","81,334","241,689",$371.37,"$1,220,061.11",422,"$5,028,848.30","6,538,058","4,520.30",578.65K,5.77%,"58,935.10",56.79K,3.08%,129483681201
"November 26, 2021","$75,228,571.24","83,184","83,057","268,489",$280.19,"$1,113,896.06",393,"$4,074,087.84","6,616,930","4,034.53",1.00M,-10.75%,"53,730.90",104.03K,-8.83%,120295788942
"November 27, 2021","$75,258,041.98","81,683","87,638","264,991",$284.00,"$1,891,787.77",524,"$3,475,300.67","6,653,369","4,094.80",370.73K,1.49%,"54,765.90",40.71K,1.93%,126864537780
"November 28, 2021","$110,904,581.09","79,701","93,344","303,044",$365.97,"$1,652,123.66",385,"$4,858,563.91","6,721,981","4,296.98",487.53K,4.94%,"57,291.50",49.28K,4.61%,119117976662
"November 29, 2021","$141,173,029.54","88,678","92,190","326,262",$432.70,"$1,268,934.81",449,"$7,678,582.42","6,790,703","4,443.22",532.66K,3.40%,"57,794.80",58.65K,0.88%,128925912913
"November 30, 2021","$123,843,654.95","96,736","103,657","345,757",$358.18,"$2,525,178.11",490,"$10,243,910.42","6,846,622","4,628.90",973.46K,4.18%,"56,882.90",73.66K,-1.58%,142424571983
"December 01, 2021","$127,147,529.87","83,331","98,913","287,678",$441.98,"$2,815,185.61",418,"$11,436,529.17","6,901,428","4,583.28",669.18K,-0.99%,"57,210.30",66.75K,0.58%,144590880517
"December 02, 2021","$104,384,107.49","89,971","94,443","282,702",$369.24,"$2,817,522.09",457,"$7,445,389.85","6,945,236","4,512.90",608.07K,-1.54%,"56,496.00",54.94K,-1.25%,119051816470
"December 03, 2021","$101,740,843.63","79,754","83,116","239,427",$424.93,"$1,990,015.13",472,"$6,897,165.95","7,000,392","4,219.30",942.77K,-6.51%,"53,631.50",89.20K,-5.07%,114444614457
"December 04, 2021","$78,228,591.82","74,087","80,715","222,902",$350.96,"$1,247,821.07",356,"$4,934,747.02","7,048,943","4,123.46",1.52M,-2.27%,"49,195.20",168.00K,-8.27%,155782569275
"December 05, 2021","$81,269,210.61","67,255","82,164","227,029",$357.97,"$1,777,638.26",390,"$4,725,963.35","7,108,546","4,194.80",707.69K,1.73%,"49,405.50",72.03K,0.43%,109899112649
"December 06, 2021","$87,640,085.40","71,658","82,025","229,244",$382.30,"$2,018,515.66",356,"$6,199,801.24","7,298,676","4,353.31",993.79K,3.78%,"50,562.10",89.68K,2.34%,112816821427
"December 07, 2021","$102,218,170.84","76,679","91,129","257,000",$397.74,"$2,083,294.30",415,"$5,253,481.95","7,463,009","4,307.08",550.78K,-1.06%,"50,595.20",56.29K,0.07%,98725355074
"December 08, 2021","$117,043,412.59","83,004","88,755","229,817",$509.29,"$1,531,914.42",374,"$12,529,186.08","7,571,889","4,435.74",574.33K,2.99%,"50,473.90",55.59K,-0.24%,85591237374
"December 09, 2021","$130,172,895.02","79,866","97,668","230,014",$565.93,"$1,606,591.97",432,"$8,845,911.50","7,648,456","4,107.69",642.17K,-7.40%,"47,596.60",58.69K,-5.70%,88232234277
"December 10, 2021","$96,529,102.53","74,046","88,707","241,722",$399.34,"$1,675,485.25",567,"$4,672,806.37","7,767,635","3,903.48",798.12K,-4.97%,"47,137.20",68.06K,-0.97%,89030753907
"December 11, 2021","$101,365,495.37","75,031","96,245","248,269",$408.29,"$1,931,683.37",673,"$4,691,034.73","7,744,408","4,075.66",581.26K,4.41%,"49,314.50",45.23K,4.62%,78350083431
"December 12, 2021","$108,559,786.55","69,078","89,076","238,181",$455.79,"$1,548,274.36",517,"$4,320,338.71","7,826,035","4,131.78",360.45K,1.38%,"50,081.00",40.30K,1.55%,65953683938
"December 13, 2021","$163,428,191.29","70,192","85,700","230,100",$710.25,"$1,431,084.59",583,"$8,848,598.71","7,915,434","3,781.94",891.67K,-8.47%,"46,703.60",80.37K,-6.74%,88677536111
"December 14, 2021","$144,509,204.85","78,022","84,790","241,199",$599.13,"$1,776,447.62","1,027","$9,449,676.45","7,969,539","3,861.55",577.61K,2.11%,"48,366.50",62.54K,3.56%,83572369835
"December 15, 2021","$109,252,659.75","79,344","88,860","257,225",$424.74,"$1,466,900.83",740,"$6,743,591.98","7,968,710","4,019.24",821.22K,4.08%,"48,871.50",80.28K,1.04%,92325564544
"December 16, 2021","$108,503,439.39","77,589","95,655","256,310",$423.33,"$1,559,941.82",776,"$11,797,648.21","8,073,931","3,956.62",512.12K,-1.56%,"47,628.20",48.20K,-2.54%,101523194423
"December 17, 2021","$95,783,118.86","77,216","90,666","270,815",$353.68,"$1,021,578.53",802,"$9,036,394.74","8,186,649","3,878.29",654.90K,-1.98%,"46,172.20",67.50K,-3.06%,113247836692
"December 18, 2021","$85,402,022.92","79,208","89,885","281,427",$303.46,"$998,405.00",736,"$5,457,748.98","8,303,845","3,959.83",475.86K,2.10%,"46,856.20",36.93K,1.48%,68559014804
"December 19, 2021","$91,087,103.94","76,652","89,061","276,571",$329.34,"$1,317,164.35",733,"$5,962,334.67","8,255,537","3,925.34",442.49K,-0.87%,"46,704.50",44.05K,-0.32%,62055391544
"December 20, 2021","$71,800,122.74","79,515","87,707","270,782",$265.16,"$967,746.44",621,"$3,045,873.32","8,417,195","3,938.80",531.11K,0.34%,"46,895.20",57.53K,0.41%,71513752132
"December 21, 2021","$78,217,463.01","89,247","93,180","314,490",$248.71,"$1,012,644.58",765,"$5,175,748.58","8,384,700","4,016.59",496.71K,1.98%,"48,902.00",57.88K,4.28%,71133181120
"December 22, 2021","$93,823,825.43","84,612","95,731","326,876",$287.03,"$971,302.43",700,"$5,997,264.21","8,453,232","3,979.54",426.43K,-0.92%,"48,599.70",40.89K,-0.62%,81724114577
"December 23, 2021","$115,906,885.24","80,714","102,210","307,289",$377.19,"$5,614,750.46",783,"$9,482,361.40","8,519,709","4,110.14",573.18K,3.28%,"50,801.00",56.24K,4.53%,90020348396
"December 24, 2021","$106,570,855.53","82,154","90,619","278,757",$382.31,"$3,455,233.52",668,"$6,641,807.03","8,553,948","4,043.39",353.85K,-1.62%,"50,786.10",45.97K,-0.03%,75729336544
"December 25, 2021","$72,695,398.87","67,278","64,395","220,447",$329.76,"$662,340.43",414,"$4,764,361.51","8,593,055","4,093.14",308.53K,1.23%,"50,406.40",26.67K,-0.75%,73519109194
"December 26, 2021","$128,508,650.70","80,853","87,516","257,326",$499.40,"$2,229,116.88",677,"$13,980,249.37","8,744,756","4,061.27",283.58K,-0.78%,"50,779.90",32.34K,0.74%,58587455926
"December 27, 2021","$132,788,966.01","84,356","86,215","287,590",$461.73,"$3,924,044.51",704,"$17,359,734.72","8,782,736","4,036.24",313.32K,-0.62%,"50,678.20",43.90K,-0.20%,82343259279
"December 28, 2021","$105,783,040.77","88,828","91,624","291,879",$362.42,"$2,691,890.55",670,"$7,705,861.55","8,843,985","3,791.69",527.23K,-6.06%,"47,545.20",74.39K,-6.18%,106487269070
"December 29, 2021","$116,304,363.48","84,367","90,886","310,010",$375.16,"$5,853,930.10",694,"$10,675,336.53","8,914,994","3,627.93",456.03K,-4.32%,"46,461.70",63.92K,-2.28%,127731940351
"December 30, 2021","$113,694,153.64","89,740","100,061","320,735",$354.48,"$2,719,574.97",918,"$13,425,598.69","9,223,551","3,709.57",355.72K,2.25%,"47,123.30",60.96K,1.42%,114739332055
"December 31, 2021","$123,528,153.90","74,840","76,941","229,489",$538.27,"$2,512,657.49",977,"$12,417,021.80","9,255,012","3,677.85",405.65K,-0.85%,"46,219.50",58.18K,-1.92%,97138220230
"January 01, 2022","$153,974,162.88","71,260","74,963","236,338",$651.50,"$5,629,013.13",737,"$19,870,527.04","9,288,997","3,765.67",239.54K,2.39%,"47,738.00",31.24K,3.29%,81360644849
"January 02, 2022","$212,963,372.73","88,227","103,486","298,606",$713.19,"$2,726,057.39",678,"$34,380,334.12","9,345,888","3,830.67",242.55K,1.73%,"47,311.80",27.02K,-0.89%,100587541072
"January 03, 2022","$200,927,483.71","90,565","97,859","321,170",$625.61,"$3,331,245.69",829,"$32,014,212.12","9,382,823","3,764.24",338.51K,-1.73%,"46,430.20",41.06K,-1.86%,107822991910
"January 04, 2022","$213,176,066.91","102,476","110,760","326,190",$653.53,"$3,226,541.35","1,049","$39,900,446.56","9,457,818","3,789.52",415.81K,0.67%,"45,837.30",55.59K,-1.28%,133172882074
"January 05, 2022","$189,319,814.05","98,233","108,969","336,542",$562.54,"$2,717,654.20","1,049","$32,440,389.42","9,529,188","3,535.86",582.71K,-6.69%,"43,425.90",83.74K,-5.26%,149286681138
"January 06, 2022","$168,470,440.72","98,111","116,252","321,517",$523.99,"$2,329,151.45","1,484","$16,745,948.45","9,623,863","3,407.77",701.89K,-3.62%,"43,097.50",63.08K,-0.76%,137789473933
"January 07, 2022","$172,290,035.97","90,791","120,433","379,837",$453.59,"$2,066,372.70",895,"$13,414,156.20","9,745,443","3,195.31",979.25K,-6.23%,"41,546.70",88.36K,-3.60%,153392298226
"January 08, 2022","$161,269,160.39","103,293","115,813","348,064",$463.33,"$2,169,967.53","1,124","$20,422,485.76","9,824,547","3,080.02",566.06K,-3.61%,"41,672.00",52.54K,0.30%,121243981674
"January 09, 2022","$205,161,236.84","99,010","114,767","367,382",$558.44,"$3,067,830.56","1,331","$24,292,046.51","9,708,119","3,150.30",415.87K,2.28%,"41,848.30",37.51K,0.42%,157991849856
"January 10, 2022","$146,976,476.63","88,166","91,148","286,518",$512.97,"$4,688,283.91","1,055","$11,831,716.34","9,722,697","3,085.43",804.38K,-2.06%,"41,832.20",85.50K,-0.04%,218547966407
"January 11, 2022","$222,746,533.98","100,107","120,648","397,591",$560.24,"$275,386,956.40","2,284","$25,654,608.51","9,795,164","3,237.89",505.21K,4.94%,"42,733.20",61.78K,2.15%,184658179747
"January 12, 2022","$216,578,189.09","107,956","124,863","400,197",$541.18,"$472,728,805.48","2,080","$16,659,042.40","9,898,264","3,370.89",530.96K,4.11%,"43,901.00",53.95K,2.73%,194997505026
"January 13, 2022","$187,969,502.75","103,767","120,551","372,372",$504.79,"$527,224,456.81","2,113","$16,968,055.24","9,953,204","3,238.03",462.81K,-3.94%,"42,560.00",53.42K,-3.05%,166673299061
"January 14, 2022","$196,878,177.76","109,516","123,862","402,196",$489.51,"$454,282,537.85","1,798","$20,178,820.39","9,988,033","3,307.90",415.18K,2.16%,"43,073.30",50.50K,1.21%,191210806227
"January 15, 2022","$198,152,647.46","103,207","121,821","382,681",$517.80,"$518,852,376.13","3,028","$27,215,454.46","10,365,530","3,327.74",292.10K,0.60%,"43,097.00",31.44K,0.06%,139006488939
"January 16, 2022","$215,575,845.44","106,030","125,775","379,270",$568.40,"$538,028,578.33","1,672","$15,318,400.38","10,228,334","3,346.59",295.68K,0.57%,"43,079.10",28.66K,-0.04%,132860552497
"January 17, 2022","$163,950,486.90","116,764","124,958","381,642",$429.59,"$556,430,799.92","1,819","$392,324.13","10,323,795","3,209.35",375.28K,-4.10%,"42,209.30",41.44K,-2.02%,154217004828
"January 18, 2022","$157,395,094.44","108,159","128,690","397,438",$396.02,"$689,057,804.13","1,826","$2,321,218.98","10,401,328","3,160.15",399.19K,-1.53%,"42,364.60",47.32K,0.37%,124366023261
"January 19, 2022","$212,894,355.15","110,276","129,858","402,817",$528.51,"$820,038,075.80","1,930","$7,334,778.25","10,523,970","3,083.65",459.81K,-2.42%,"41,677.80",53.77K,-1.62%,132188266163
"January 20, 2022","$213,445,863.44","132,143","148,695","470,799",$453.37,"$575,377,325.10","1,732","$20,648,900.02","10,617,370","3,004.72",481.08K,-2.56%,"40,715.90",65.28K,-2.31%,147949242748
"January 21, 2022","$165,460,049.52","99,794","123,621","366,242",$451.78,"$517,702,266.85","1,149","$15,011,941.11","10,904,282","2,571.29",1.42M,-14.43%,"36,475.50",155.80K,-10.41%,185589024250
"January 22, 2022","$118,367,567.37","82,379","93,933","285,379",$414.77,"$509,197,972.00","1,064","$6,614,769.16","10,924,665","2,412.52",1.48M,-6.17%,"35,075.20",138.09K,-3.84%,165352473660
"January 23, 2022","$130,314,831.66","85,095","101,521","349,329",$373.04,"$566,394,741.33","1,253","-$17,060,543.29","10,765,113","2,540.81",766.83K,5.32%,"36,269.50",70.43K,3.40%,125481953136
"January 24, 2022","$118,025,115.47","91,216","109,277","330,326",$357.30,"$506,449,042.44","1,283","$3,608,833.99","10,805,742","2,441.01",1.56M,-3.93%,"36,686.30",153.77K,1.15%,142048720738
"January 25, 2022","$202,310,800.49","107,331","118,375","396,565",$510.16,"$500,790,971.84","1,412","$6,980,583.78","10,936,739","2,458.07",656.03K,0.70%,"36,950.60",79.68K,0.72%,146782924051
"January 26, 2022","$209,356,009.61","98,859","103,823","350,617",$597.11,"$547,458,734.28","1,441","$15,307,559.08","11,035,359","2,461.41",1.05M,0.14%,"36,800.40",107.87K,-0.41%,144647624255
"January 27, 2022","$210,503,116.45","98,720","127,536","391,557",$537.61,"$517,492,524.01","2,021","$18,664,242.87","11,169,934","2,424.66",774.54K,-1.49%,"37,164.30",83.52K,0.99%,154950058453
"January 28, 2022","$207,237,369.34","102,248","135,010","417,533",$496.34,"$272,325,864.86","1,408","$19,872,074.44","11,573,569","2,545.95",634.50K,5.00%,"37,745.10",69.45K,1.56%,140463612735
"January 29, 2022","$224,341,398.00","94,842","136,889","409,299",$548.11,"$562,057,101.93","1,830","$29,429,413.05","11,719,421","2,600.02",484.18K,2.12%,"38,170.80",42.77K,1.13%,119868895247
"January 30, 2022","$231,080,759.32","90,692","114,220","345,092",$669.62,"$584,389,288.19","1,873","$29,606,261.59","11,494,400","2,602.77",381.84K,0.11%,"37,917.70",34.10K,-0.66%,134343808068
"January 31, 2022","$288,690,146.64","100,119","131,854","378,282",$763.16,"$672,020,306.71","1,132","$39,704,341.97","11,592,266","2,686.82",601.73K,3.23%,"38,498.60",61.27K,1.53%,122792749092
"February 01, 2022","$319,293,834.86","111,463","134,051","404,327",$789.69,"$525,371,945.87","1,167","$49,105,555.41","11,705,785","2,787.16",521.74K,3.73%,"38,709.70",55.20K,0.55%,155363116032
"February 02, 2022","$223,841,583.96","106,027","131,237","390,631",$573.03,"$644,222,997.95","1,427","$27,281,640.36","11,794,511","2,681.00",602.40K,-3.81%,"36,890.20",53.74K,-4.70%,158622018463
"February 03, 2022","$218,704,626.45","106,351","132,183","418,758",$522.27,"$654,425,771.99","1,611","$16,982,892.24","11,986,386","2,692.80",549.27K,0.44%,"37,287.80",50.35K,1.08%,122791237199
"February 04, 2022","$204,020,583.19","107,318","150,394","429,061",$475.50,"$570,854,071.85","1,636","$29,158,538.38","12,464,967","2,994.99",908.75K,11.22%,"41,567.60",95.49K,11.48%,109340117724
"February 05, 2022","$141,767,767.00","91,970","131,289","346,972",$408.59,"$556,312,471.66","1,479","$13,774,346.57","12,537,837","3,013.81",473.62K,0.63%,"41,412.10",46.32K,-0.37%,110654135090
"February 06, 2022","$136,416,836.99","88,966","100,151","317,192",$430.08,"$312,037,230.28","1,305","$16,040,436.78","12,238,677","3,056.20",316.58K,1.41%,"42,392.20",31.20K,2.37%,76760714510
"February 07, 2022","$257,076,444.35","101,287","122,723","381,360",$674.10,"$332,260,089.03","1,157","$18,333,241.80","12,296,508","3,140.18",568.42K,2.75%,"43,833.90",76.60K,3.40%,119522141352
"February 08, 2022","$141,064,680.41","118,558","132,742","391,571",$360.25,"$440,986,807.03","1,241","$7,429,646.48","12,389,303","3,115.88",664.45K,-0.77%,"44,038.20",92.88K,0.47%,92775066553
"February 09, 2022","$141,340,801.75","101,351","116,805","324,233",$435.92,"$445,950,960.18","1,210","$12,588,899.58","12,448,334","3,243.62",477.82K,4.10%,"44,388.90",50.92K,0.80%,97129048063
"February 10, 2022","$167,667,772.97","112,386","126,085","359,876",$465.90,"$217,344,552.03",957,"$18,280,456.81","12,537,864","3,071.83",742.54K,-5.30%,"43,521.00",89.69K,-1.96%,118792683558
"February 11, 2022","$145,575,725.70","116,170","157,913","446,682",$325.90,"$205,315,952.99","1,241","$16,260,569.46","12,968,804","2,927.63",607.93K,-4.69%,"42,388.40",69.95K,-2.60%,77826197326
"February 12, 2022","$140,032,171.85","92,776","113,081","322,381",$434.37,"$295,514,601.79","2,257","$8,014,568.36","13,146,332","2,917.10",433.29K,-0.36%,"42,205.20",37.88K,-0.43%,68845159278
"February 13, 2022","$139,171,616.66","93,218","103,648","307,368",$452.78,"$269,084,590.76","1,856","$14,732,899.13","12,730,203","2,870.25",303.12K,-1.61%,"42,061.10",25.88K,-0.34%,59461576044
